OptNumbPar.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.336, Time: 2.030384 s
         17964982 function calls (16789681 primitive calls) in 6.719 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       74    0.004    0.000    0.036    0.000 lowering.py:358(_find_singly_assigned_variable)
     1155    0.000    0.000    0.036    0.000 context.py:378(incref)
        3    0.000    0.000    0.036    0.012 parfor_lowering.py:563(_emit_binop_reduce_call)
       56    0.000    0.000    0.036    0.001 pythonapi.py:1145(string_from_string)
     4447    0.002    0.000    0.035    0.000 module.py:240(_next)
      264    0.001    0.000    0.035    0.000 _compiler.py:740(compile)
     5095    0.003    0.000    0.035    0.000 models.py:710(getter)
        1    0.000    0.000    0.035    0.035 colors.py:1(<module>)
   379859    0.035    0.000    0.035    0.000 {method 'extend' of 'list' objects}
2312/2298    0.001    0.000    0.035    0.000 typeinfer.py:1404(constrain_statement)
       57    0.000    0.000    0.035    0.001 wrappers.py:663(get_array_at_offset)
      103    0.001    0.000    0.035    0.000 codegen.py:1032(scan_defined_symbols)
      750    0.000    0.000    0.035    0.000 templates.py:481(apply)
      796    0.001    0.000    0.035    0.000 templates.py:272(_select)
      101    0.001    0.000    0.034    0.000 arrayobj.py:375(basic_indexing)
       45    0.000    0.000    0.034    0.001 wrappers.py:701(load)
    85955    0.022    0.000    0.034    0.000 event.py:270(on_end)
464241/456424    0.033    0.000    0.034    0.000 {built-in method builtins.len}
       56    0.000    0.000    0.034    0.001 imputils.py:192(imp)
     1922    0.002    0.000    0.034    0.000 typeinfer.py:1473(typeof_assign)
      796    0.006    0.000    0.033    0.000 context.py:592(resolve_overload)
       60    0.000    0.000    0.033    0.001 typed_passes.py:883(run_pass)
     1967    0.011    0.000    0.033    0.000 inspect.py:2387(_signature_from_function)
9133/7180    0.007    0.000    0.033    0.000 ir_utils.py:406(visit_vars_stmt)
      300    0.000    0.000    0.033    0.000 module.py:207(clone)
     1160    0.005    0.000    0.033    0.000 <frozen importlib._bootstrap_external>:1593(find_spec)
      163    0.002    0.000    0.033    0.000 ir.py:112(strformat)
      223    0.009    0.000    0.033    0.000 artist.py:1517(get_setters)
      587    0.001    0.000    0.033    0.000 postproc.py:46(livemap)
      202    0.000    0.000    0.033    0.000 array_analysis.py:812(clone)
   101496    0.019    0.000    0.033    0.000 event.py:66(_guard_kind)
  461/185    0.001    0.000    0.033    0.000 ir_utils.py:396(visit_vars)
43550/20827    0.019    0.000    0.033    0.000 ir_utils.py:457(visit_vars_inner)
     7165    0.006    0.000    0.033    0.000 builder.py:756(load)
      246    0.000    0.000    0.032    0.000 templates.py:1047(__init__)
       85    0.000    0.000    0.032    0.000 base.py:658(get_return_value)
       25    0.000    0.000    0.032    0.001 models.py:618(as_return)
      124    0.000    0.000    0.032    0.000 ir.py:611(infer_constant)
      239    0.000    0.000    0.031    0.000 templates.py:1093(_init_once)
       79    0.000    0.000    0.031    0.000 arrayobj.py:459(_getitem_array_generic)
        2    0.000    0.000    0.031    0.015 _base.py:1(<module>)
3351/2827    0.002    0.000    0.031    0.000 parfor.py:5196(build_parfor_definitions)
      103    0.001    0.000    0.031    0.000 codegen.py:767(_finalize_dynamic_globals)
       79    0.000    0.000    0.031    0.000 pprint.py:473(_pprint_default_dict)
      162    0.000    0.000    0.030    0.000 base.py:412(declare_function)
      402    0.000    0.000    0.030    0.000 __init__.py:469(entry_points)
        1    0.000    0.000    0.030    0.030 patches.py:1(<module>)
       72    0.000    0.000    0.030    0.000 pythonapi.py:1426(to_native_value)
      903    0.009    0.000    0.030    0.000 numpy_support.py:357(ufunc_find_matching_loop)
        5    0.000    0.000    0.030    0.006 parfor.py:2899(_pre_run)
  157/141    0.000    0.000    0.029    0.000 parfor.py:4847(find_potential_aliases_parfor)
    10393    0.006    0.000    0.029    0.000 cpu_options.py:16(__repr__)
       76    0.006    0.000    0.029    0.000 interpreter.py:982(peep_hole_delete_with_exit)
        2    0.000    0.000    0.029    0.015 builtins.py:1(<module>)
113027/112792    0.014    0.000    0.029    0.000 {built-in method builtins.hasattr}
      178    0.001    0.000    0.029    0.000 codegen.py:1259(_function_pass_manager)
71748/69617    0.022    0.000    0.029    0.000 abstract.py:124(__eq__)
      972    0.000    0.000    0.029    0.000 lowering.py:1556(incref)
        8    0.000    0.000    0.029    0.004 models.py:567(as_data)
    13017    0.008    0.000    0.029    0.000 types.py:77(__call__)
     3607    0.003    0.000    0.028    0.000 builder.py:922(gep)
      769    0.000    0.000    0.028    0.000 cgutils.py:124(_make_refs)
      103    0.001    0.000    0.028    0.000 codegen.py:1013(scan_unresolved_symbols)
    46070    0.015    0.000    0.028    0.000 values.py:564(_get_reference)
  178/146    0.001    0.000    0.028    0.000 parfor.py:4924(get_copies_parfor)
    10136    0.002    0.000    0.028    0.000 copy.py:252(<genexpr>)
      603    0.012    0.000    0.028    0.000 analysis.py:118(compute_dead_maps)
        1    0.000    0.000    0.028    0.028 axes3d.py:1(<module>)
    29684    0.010    0.000    0.028    0.000 contextlib.py:299(helper)
     7802    0.005    0.000    0.028    0.000 instructions.py:455(__init__)
    53655    0.013    0.000    0.028    0.000 utils.py:515(stream_list)
       89    0.001    0.000    0.027    0.000 callconv.py:468(unpack_dynamic_exception)
     3100    0.004    0.000    0.027    0.000 context.py:287(find_matching_getattr_template)
     5778    0.002    0.000    0.027    0.000 __init__.py:174(search)
       89    0.000    0.000    0.027    0.000 pythonapi.py:1353(unserialize)
      819    0.000    0.000    0.026    0.000 typeinfer.py:1493(resolve_value_type)
       36    0.000    0.000    0.026    0.001 rangeobj.py:89(getiter_range32_impl)
       76    0.000    0.000    0.026    0.000 ir.py:1623(dump_to_string)
    16314    0.007    0.000    0.026    0.000 ffi.py:329(close)
  339/207    0.007    0.000    0.026    0.000 ir_utils.py:1196(get_call_table)
       76    0.000    0.000    0.025    0.000 ir.py:1597(dump)
      402    0.001    0.000    0.025    0.000 __init__.py:811(read_text)
    15597    0.006    0.000    0.025    0.000 ffi.py:372(__del__)
      284    0.001    0.000    0.025    0.000 arrayobj.py:97(shape)
   216790    0.023    0.000    0.025    0.000 {method 'add' of 'set' objects}
      321    0.003    0.000    0.025    0.000 ir.py:1323(dump)
     5567    0.003    0.000    0.025    0.000 cgutils.py:158(__setattr__)
24738/24177    0.021    0.000    0.025    0.000 {built-in method __new__ of type object at 0x102f4f2a8}
        1    0.000    0.000    0.024    0.024 special.py:1(<module>)
        5    0.000    0.000    0.024    0.005 context.py:1(<module>)
     7352    0.002    0.000    0.024    0.000 values.py:979(<genexpr>)
     8356    0.004    0.000    0.024    0.000 ansitowin32.py:49(isatty)
     3006    0.001    0.000    0.024    0.000 context.py:268(core)
    73/65    0.000    0.000    0.024    0.000 parfor.py:4952(apply_copies_parfor)
     3607    0.007    0.000    0.024    0.000 instructions.py:533(__init__)
      587    0.001    0.000    0.024    0.000 transforms.py:353(canonicalize_cfg)
       36    0.000    0.000    0.024    0.001 rangeobj.py:102(from_range_state)
     2233    0.003    0.000    0.024    0.000 interpreter.py:1794(_dispatch)
     4703    0.006    0.000    0.024    0.000 context.py:542(_rate_arguments)
  486/276    0.007    0.000    0.024    0.000 ir_utils.py:996(get_block_copies)
     7165    0.003    0.000    0.023    0.000 instructions.py:434(__init__)
      149    0.000    0.000    0.023    0.000 callconv.py:454(return_user_exc)
      402    0.000    0.000    0.023    0.000 pathlib.py:1022(read_text)
        1    0.000    0.000    0.023    0.023 cpu.py:1(<module>)
       50    0.000    0.000    0.023    0.000 boxing.py:474(unbox_array)
  297/200    0.002    0.000    0.023    0.000 ir_utils.py:956(init_copy_propagate_data)
      587    0.001    0.000    0.023    0.000 transforms.py:283(canonicalize_cfg_single_backedge)
     7802    0.006    0.000    0.023    0.000 instructions.py:459(descr)
   117749    0.019    0.000    0.023    0.000 {built-in method _abc._abc_instancecheck}
        9    0.000    0.000    0.023    0.003 _base.py:729(__init_subclass__)
        3    0.001    0.000    0.023    0.008 core.py:1(<module>)
      721    0.001    0.000    0.023    0.000 ir_utils.py:1165(find_topo_order)
      314    0.001    0.000    0.022    0.000 typeinfer.py:720(__call__)
        1    0.000    0.000    0.022    0.022 lines.py:1(<module>)
     2463    0.003    0.000    0.022    0.000 <frozen abc>:105(__new__)
     2552    0.001    0.000    0.022    0.000 instructions.py:175(descr)
        1    0.000    0.000    0.022    0.022 ir_utils.py:574(dead_code_elimination)
   118055    0.013    0.000    0.022    0.000 {built-in method builtins.issubclass}
19809/19761    0.009    0.000    0.022    0.000 values.py:445(__init__)
     5506    0.003    0.000    0.022    0.000 values.py:1123(__str__)
     1927    0.001    0.000    0.022    0.000 functools.py:904(wrapper)
      665    0.000    0.000    0.022    0.000 callconv.py:161(_get_arg_packer)
      107    0.000    0.000    0.021    0.000 __init__.py:226(compile)
       24    0.000    0.000    0.021    0.001 lowering.py:581(lower_setitem)
      272    0.001    0.000    0.021    0.000 typeinfer.py:1579(typeof_global)
    25/23    0.000    0.000    0.021    0.001 parfor.py:693(_analyze_parfor)
     3387    0.001    0.000    0.021    0.000 controlflow.py:141(process)
      665    0.000    0.000    0.021    0.000 base.py:319(get_arg_packer)
      235    0.000    0.000    0.021    0.000 inline_closurecall.py:1397(match)
        1    0.000    0.000    0.021    0.021 _fontconfig_pattern.py:1(<module>)
     2552    0.006    0.000    0.021    0.000 instructions.py:133(_descr)
      953    0.001    0.000    0.021    0.000 cgutils.py:173(__setitem__)
      665    0.003    0.000    0.021    0.000 packer.py:73(__init__)
      233    0.002    0.000    0.021    0.000 inline_closurecall.py:1410(_inline_const_arraycall)
      229    0.000    0.000    0.021    0.000 ir_print.py:11(match)
     3477    0.003    0.000    0.021    0.000 cpu_options.py:122(encode)
     1294    0.003    0.000    0.020    0.000 module.py:45(add_metadata)
        1    0.000    0.000    0.020    0.020 Image.py:1(<module>)
     3387    0.005    0.000    0.020    0.000 controlflow.py:396(_eliminate_dead_blocks)
1918/1911    0.001    0.000    0.020    0.000 base.py:500(get_constant_generic)
     1070    0.001    0.000    0.020    0.000 misc.py:72(literal)
    85955    0.014    0.000    0.020    0.000 event.py:265(on_start)
        1    0.000    0.000    0.020    0.020 _laplacian.py:1(<module>)
      403    0.001    0.000    0.020    0.000 _itertools.py:4(unique_everseen)
    11829    0.010    0.000    0.019    0.000 instructions.py:681(descr)
     3480    0.003    0.000    0.019    0.000 event.py:422(trigger_event)
       70    0.000    0.000    0.019    0.000 templates.py:955(generic)
     3607    0.005    0.000    0.019    0.000 instructions.py:555(descr)
      264    0.001    0.000    0.019    0.000 _parser.py:969(parse)
     1081    0.001    0.000    0.019    0.000 extending.py:129(decorate)
       14    0.000    0.000    0.019    0.001 wrappers.py:461(gen_loop_body)
     2153    0.016    0.000    0.019    0.000 analysis.py:81(def_reach)
        1    0.000    0.000    0.019    0.019 charseq.py:1(<module>)
      702    0.002    0.000    0.019    0.000 instructions.py:215(set_weights)
      281    0.001    0.000    0.019    0.000 module.py:109(verify)
       74    0.000    0.000    0.018    0.000 lowering.py:295(setup_function)
99719/80711    0.011    0.000    0.018    0.000 {built-in method builtins.hash}
     4780    0.002    0.000    0.018    0.000 ssa.py:207(_run_ssa_block_pass)
      613    0.001    0.000    0.018    0.000 base.py:1183(__init__)
     1069    0.001    0.000    0.018    0.000 base.py:56(_select_compatible)
        1    0.000    0.000    0.018    0.018 callconv.py:1(<module>)
    46335    0.004    0.000    0.018    0.000 ffi.py:134(__getattr__)
     3243    0.018    0.000    0.018    0.000 {built-in method posix.stat}
    29684    0.015    0.000    0.018    0.000 contextlib.py:104(__init__)
  594/264    0.001    0.000    0.018    0.000 _parser.py:452(_parse_sub)
     2002    0.001    0.000    0.018    0.000 ffi.py:270(__exit__)
     2329    0.003    0.000    0.018    0.000 byteflow.py:333(dispatch)
    46963    0.012    0.000    0.018    0.000 builder.py:351(_insert)
       78    0.001    0.000    0.018    0.000 arrayobj.py:186(populate_array)
  680/678    0.000    0.000    0.018    0.000 __init__.py:73(import_module)
     3140    0.001    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
       60    0.000    0.000    0.018    0.000 compiler.py:527(define_pipelines)
      613    0.001    0.000    0.018    0.000 base.py:1212(__call__)
      101    0.000    0.000    0.018    0.000 cgutils.py:694(get_item_pointer)
     4004    0.002    0.000    0.018    0.000 ffi.py:260(close)
       60    0.000    0.000    0.017    0.000 compiler.py:547(define_nopython_pipeline)
      136    0.000    0.000    0.017    0.000 _docstring.py:38(__call__)
      178    0.000    0.000    0.017    0.000 ir.py:91(get_lines)
        3    0.000    0.000    0.017    0.006 base.py:1(<module>)
      149    0.001    0.000    0.017    0.000 callconv.py:397(set_static_user_exc)
       30    0.003    0.000    0.017    0.001 __init__.py:847(_rc_params_in_file)
  706/273    0.007    0.000    0.017    0.000 _parser.py:512(_parse)
    85/72    0.000    0.000    0.017    0.000 <frozen importlib._bootstrap_external>:1295(exec_module)
  126/115    0.000    0.000    0.017    0.000 _docstring.py:79(__call__)
  680/678    0.000    0.000    0.017    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
       74    0.003    0.000    0.017    0.000 ir_utils.py:2316(fixup_var_define_in_scope)
      656    0.001    0.000    0.017    0.000 targetconfig.py:190(__eq__)
     4651    0.003    0.000    0.017    0.000 base.py:103(_match_arglist)
9105/9099    0.004    0.000    0.017    0.000 context.py:517(can_convert)
        1    0.000    0.000    0.017    0.017 parfor_lowering.py:498(_lower_non_trivial_reduce)
    85/72    0.004    0.000    0.017    0.000 {built-in method _imp.exec_dynamic}
        5    0.000    0.000    0.017    0.003 parfor.py:2366(run)
   250374    0.017    0.000    0.017    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.016    0.016 parfor_lowering.py:547(_emit_getitem_call)
      613    0.000    0.000    0.016    0.000 base.py:1200(_has_loc)
     9940    0.009    0.000    0.016    0.000 inspect.py:2733(__init__)
        7    0.000    0.000    0.016    0.002 arrayobj.py:4356(codegen)
     2438    0.002    0.000    0.016    0.000 builder.py:977(insert_value)
        1    0.000    0.000    0.016    0.016 index_tricks.py:1(<module>)
     1846    0.001    0.000    0.016    0.000 passmanagers.py:739(initialize)
   168189    0.016    0.000    0.016    0.000 {method 'write' of '_io.StringIO' objects}
       32    0.000    0.000    0.016    0.001 base.py:884(call_internal)
    36/19    0.001    0.000    0.016    0.001 parfor.py:4986(push_call_vars)
        2    0.000    0.000    0.016    0.008 unicode.py:1(<module>)
     1846    0.001    0.000    0.016    0.000 passmanagers.py:746(finalize)
    14063    0.002    0.000    0.016    0.000 {built-in method builtins.setattr}
13347/13101    0.004    0.000    0.016    0.000 {built-in method builtins.any}
      177    0.001    0.000    0.016    0.000 packer.py:87(as_arguments)
      471    0.003    0.000    0.016    0.000 array_analysis.py:540(insert_equiv)
     2950    0.004    0.000    0.015    0.000 instructions.py:205(descr)
